Object,Filter,MJD,Flux,Error,Tel,Obs
MR_2251-178,B,59581.804117, 3.383, 0.020,1m014,tfn
MR_2251-178,B,59581.805126, 3.387, 0.018,1m014,tfn
MR_2251-178,B,59582.804559, 3.376, 0.019,1m001,tfn
MR_2251-178,B,59582.805556, 3.335, 0.017,1m001,tfn
MR_2251-178,B,59684.399831, 3.327, 0.015,1m009,lsc
MR_2251-178,B,59684.400828, 3.308, 0.014,1m009,lsc
MR_2251-178,B,59685.400059, 3.275, 0.024,1m009,lsc
MR_2251-178,B,59685.401051, 3.276, 0.024,1m009,lsc
MR_2251-178,B,59687.400093, 3.127, 0.026,1m004,lsc
MR_2251-178,B,59687.401101, 3.161, 0.026,1m004,lsc
MR_2251-178,B,59689.147273, 3.154, 0.027,1m012,cpt
MR_2251-178,B,59689.148270, 3.170, 0.027,1m012,cpt
MR_2251-178,B,59690.379082, 3.079, 0.019,1m009,lsc
MR_2251-178,B,59690.380067, 3.093, 0.019,1m009,lsc
MR_2251-178,B,59691.122543, 3.172, 0.029,1m010,cpt
MR_2251-178,B,59691.376352, 3.182, 0.016,1m005,lsc
MR_2251-178,B,59691.377349, 3.189, 0.016,1m005,lsc
MR_2251-178,B,59692.403708, 3.088, 0.015,1m009,lsc
MR_2251-178,B,59692.404704, 3.105, 0.015,1m009,lsc
MR_2251-178,B,59693.403612, 3.243, 0.013,1m005,lsc
MR_2251-178,B,59693.404609, 3.188, 0.012,1m005,lsc
MR_2251-178,B,59698.392927, 2.901, 0.014,1m004,lsc
MR_2251-178,B,59698.393924, 2.917, 0.014,1m004,lsc
MR_2251-178,B,59699.792486, 2.985, 0.011,1m011,coj
MR_2251-178,B,59699.793506, 2.987, 0.011,1m011,coj
MR_2251-178,B,59700.376412, 3.079, 0.012,1m009,lsc
MR_2251-178,B,59700.377397, 3.069, 0.012,1m009,lsc
MR_2251-178,B,59701.737186, 2.907, 0.012,1m003,coj
MR_2251-178,B,59701.738208, 2.915, 0.012,1m003,coj
MR_2251-178,B,59703.393139, 2.869, 0.014,1m004,lsc
MR_2251-178,B,59703.394148, 2.856, 0.013,1m004,lsc
MR_2251-178,B,59705.084404, 2.903, 0.021,1m012,cpt
MR_2251-178,B,59705.085402, 2.890, 0.021,1m012,cpt
MR_2251-178,B,59709.150097, 3.076, 0.014,1m010,cpt
MR_2251-178,B,59709.151094, 3.058, 0.014,1m010,cpt
MR_2251-178,B,59713.146660, 2.884, 0.016,1m012,cpt
MR_2251-178,B,59713.147657, 2.909, 0.016,1m012,cpt
MR_2251-178,B,59714.121755, 2.982, 0.025,1m010,cpt
MR_2251-178,B,59714.122763, 3.004, 0.025,1m010,cpt
MR_2251-178,B,59715.310804, 2.893, 0.029,1m005,lsc
MR_2251-178,B,59715.311813, 2.877, 0.028,1m005,lsc
MR_2251-178,B,59716.054160, 2.781, 0.048,1m012,cpt
MR_2251-178,B,59716.055157, 2.818, 0.044,1m012,cpt
MR_2251-178,B,59717.051572, 2.568, 0.080,1m012,cpt
MR_2251-178,B,59717.052581, 2.767, 0.068,1m012,cpt
MR_2251-178,B,59718.388149, 2.685, 0.025,1m004,lsc
MR_2251-178,B,59718.389146, 2.684, 0.022,1m004,lsc
MR_2251-178,B,59719.408950, 2.999, 0.014,1m005,lsc
MR_2251-178,B,59719.409958, 3.023, 0.014,1m005,lsc
MR_2251-178,B,59720.410292, 2.429, 0.069,1m004,lsc
MR_2251-178,B,59720.411289, 2.272, 0.080,1m004,lsc
MR_2251-178,B,59724.400053, 3.019, 0.022,1m005,lsc
MR_2251-178,B,59724.401050, 3.055, 0.022,1m005,lsc
MR_2251-178,B,59725.389698, 2.815, 0.014,1m004,lsc
MR_2251-178,B,59725.390708, 2.828, 0.015,1m004,lsc
MR_2251-178,B,59726.302682, 2.762, 0.014,1m004,lsc
MR_2251-178,B,59726.303679, 2.780, 0.014,1m004,lsc
MR_2251-178,B,59727.282305, 2.759, 0.015,1m004,lsc
MR_2251-178,B,59727.283303, 2.808, 0.015,1m004,lsc
MR_2251-178,B,59729.427667, 2.920, 0.016,1m006,elp
MR_2251-178,B,59729.428664, 2.890, 0.015,1m006,elp
MR_2251-178,B,59732.423919, 2.744, 0.017,1m006,elp
MR_2251-178,B,59732.424916, 2.924, 0.015,1m006,elp
MR_2251-178,B,59734.093013, 3.000, 0.023,1m012,cpt
MR_2251-178,B,59734.094022, 2.973, 0.020,1m012,cpt
MR_2251-178,B,59735.132657, 3.010, 0.016,1m012,cpt
MR_2251-178,B,59735.133654, 2.997, 0.016,1m012,cpt
MR_2251-178,B,59736.146968, 3.196, 0.014,1m010,cpt
MR_2251-178,B,59736.147953, 3.170, 0.014,1m010,cpt
MR_2251-178,B,59737.162836, 2.999, 0.017,1m012,cpt
MR_2251-178,B,59737.163822, 3.020, 0.017,1m012,cpt
MR_2251-178,B,59737.340966, 3.014, 0.011,1m009,lsc
MR_2251-178,B,59737.341963, 3.156, 0.011,1m009,lsc
MR_2251-178,B,59738.339701, 2.843, 0.013,1m004,lsc
MR_2251-178,B,59738.340709, 2.853, 0.013,1m004,lsc
MR_2251-178,B,59740.191277, 3.002, 0.013,1m014,tfn
MR_2251-178,B,59740.192286, 3.017, 0.013,1m014,tfn
MR_2251-178,B,59740.990423, 3.052, 0.031,1m010,cpt
MR_2251-178,B,59740.991420, 3.088, 0.031,1m010,cpt
MR_2251-178,B,59743.628420, 2.830, 0.021,1m011,coj
MR_2251-178,B,59743.629428, 2.838, 0.021,1m011,coj
MR_2251-178,B,59744.661903, 2.852, 0.021,1m011,coj
MR_2251-178,B,59744.662889, 2.872, 0.021,1m011,coj
MR_2251-178,B,59745.764835, 2.895, 0.015,1m011,coj
MR_2251-178,B,59745.765844, 2.914, 0.015,1m011,coj
MR_2251-178,B,59747.016425, 2.822, 0.043,1m012,cpt
MR_2251-178,B,59747.017423, 2.965, 0.045,1m012,cpt
MR_2251-178,B,59747.753491, 2.962, 0.017,1m011,coj
MR_2251-178,B,59747.754488, 2.915, 0.016,1m011,coj
MR_2251-178,B,59751.398388, 3.786, 0.019,1m009,lsc
MR_2251-178,B,59751.399373, 2.915, 0.039,1m009,lsc
MR_2251-178,B,59755.955446, 2.875, 0.019,1m012,cpt
MR_2251-178,B,59755.956431, 2.867, 0.019,1m012,cpt
MR_2251-178,B,59762.259780, 3.007, 0.009,1m005,lsc
MR_2251-178,B,59762.260776, 3.001, 0.009,1m005,lsc
MR_2251-178,B,59766.418211, 2.938, 0.012,1m009,lsc
MR_2251-178,B,59766.419209, 2.946, 0.011,1m009,lsc
MR_2251-178,B,59771.576406, 2.901, 0.069,1m003,coj
MR_2251-178,B,59771.577416, 2.911, 0.035,1m003,coj
MR_2251-178,B,59781.101234, 3.751, 0.020,1m010,cpt
MR_2251-178,B,59781.102219, 3.741, 0.020,1m010,cpt
MR_2251-178,B,59785.899525, 2.838, 0.018,1m012,cpt
MR_2251-178,B,59785.900523, 2.833, 0.018,1m012,cpt
MR_2251-178,B,59790.552882, 2.720, 0.010,1m011,coj
MR_2251-178,B,59790.553879, 2.729, 0.010,1m011,coj
MR_2251-178,B,59795.312468, 2.823, 0.009,1m005,lsc
MR_2251-178,B,59795.313476, 2.817, 0.009,1m005,lsc
MR_2251-178,B,59799.919714, 2.588, 0.069,1m012,cpt
MR_2251-178,B,59799.920711, 2.636, 0.051,1m012,cpt
MR_2251-178,B,59806.713733, 2.575, 0.046,1m003,coj
MR_2251-178,B,59806.714742, 2.500, 0.100,1m003,coj
MR_2251-178,B,59807.387440, 2.636, 0.016,1m009,lsc
MR_2251-178,B,59807.388425, 2.746, 0.017,1m009,lsc
MR_2251-178,B,59812.472604, 2.567, 0.010,1m003,coj
MR_2251-178,B,59812.473612, 2.553, 0.010,1m003,coj
MR_2251-178,B,59817.181126, 2.652, 0.014,1m009,lsc
MR_2251-178,B,59817.182146, 2.708, 0.014,1m009,lsc
MR_2251-178,B,59821.889085, 2.641, 0.024,1m013,cpt
MR_2251-178,B,59821.890129, 2.609, 0.021,1m013,cpt
MR_2251-178,B,59823.941442, 2.629, 0.016,1m013,cpt
MR_2251-178,B,59823.942450, 2.592, 0.016,1m013,cpt
MR_2251-178,B,59828.117334, 2.601, 0.012,1m005,lsc
MR_2251-178,B,59828.118331, 2.550, 0.011,1m005,lsc
MR_2251-178,B,59828.584227, 2.497, 0.013,1m003,coj
MR_2251-178,B,59828.585224, 2.478, 0.012,1m003,coj
MR_2251-178,B,59829.868962, 2.561, 0.030,1m013,cpt
MR_2251-178,B,59829.869971, 2.577, 0.030,1m013,cpt
MR_2251-178,B,59833.146811, 2.560, 0.026,1m005,lsc
MR_2251-178,B,59833.147866, 2.534, 0.026,1m005,lsc
MR_2251-178,B,59834.191417, 2.360, 0.021,1m004,lsc
MR_2251-178,B,59834.192425, 2.338, 0.021,1m004,lsc
MR_2251-178,B,59835.267742, 2.311, 0.033,1m004,lsc
MR_2251-178,B,59835.268739, 2.198, 0.094,1m004,lsc
MR_2251-178,B,59836.249592, 2.522, 0.012,1m005,lsc
MR_2251-178,B,59836.250600, 2.525, 0.012,1m005,lsc
MR_2251-178,B,59837.291869, 2.349, 0.015,1m004,lsc
MR_2251-178,B,59837.292878, 2.353, 0.015,1m004,lsc
MR_2251-178,B,59838.332801, 2.505, 0.015,1m005,lsc
MR_2251-178,B,59838.333798, 2.496, 0.013,1m005,lsc
MR_2251-178,B,59840.291281, 2.431, 0.012,1m009,lsc
MR_2251-178,B,59840.292278, 2.423, 0.011,1m009,lsc
MR_2251-178,B,59841.185076, 2.428, 0.010,1m009,lsc
MR_2251-178,B,59841.186073, 2.452, 0.010,1m009,lsc
MR_2251-178,B,59842.918934, 2.512, 0.014,1m010,cpt
MR_2251-178,B,59842.919919, 2.535, 0.014,1m010,cpt
MR_2251-178,B,59843.964957, 2.499, 0.014,1m013,cpt
MR_2251-178,B,59843.966046, 2.466, 0.017,1m013,cpt
MR_2251-178,B,59845.086046, 2.441, 0.011,1m014,tfn
MR_2251-178,B,59845.087054, 2.414, 0.013,1m014,tfn
MR_2251-178,B,59845.953321, 2.387, 0.017,1m012,cpt
MR_2251-178,B,59845.954318, 2.395, 0.017,1m012,cpt
MR_2251-178,B,59846.669537, 2.304, 0.010,1m011,coj
MR_2251-178,B,59846.670535, 2.295, 0.010,1m011,coj
MR_2251-178,B,59850.749424, 2.394, 0.017,1m012,cpt
MR_2251-178,B,59850.750421, 2.362, 0.017,1m012,cpt
MR_2251-178,B,59852.830620, 2.401, 0.017,1m012,cpt
MR_2251-178,B,59852.831628, 2.359, 0.017,1m012,cpt
MR_2251-178,B,59853.274299, 2.375, 0.010,1m008,elp
MR_2251-178,B,59853.275284, 2.374, 0.010,1m008,elp
MR_2251-178,B,59854.066440, 2.517, 0.011,1m009,lsc
MR_2251-178,B,59854.067437, 2.577, 0.011,1m009,lsc
MR_2251-178,B,59855.030459, 2.358, 0.018,1m012,cpt
MR_2251-178,B,59855.031491, 2.362, 0.018,1m012,cpt
MR_2251-178,B,59855.037196, 2.385, 0.019,1m012,cpt
MR_2251-178,B,59855.038262, 2.365, 0.019,1m012,cpt
MR_2251-178,B,59856.067800, 2.280, 0.015,1m004,lsc
MR_2251-178,B,59856.068809, 2.275, 0.015,1m004,lsc
MR_2251-178,B,59857.083306, 2.387, 0.017,1m009,lsc
MR_2251-178,B,59857.084291, 2.546, 0.018,1m009,lsc
MR_2251-178,B,59861.107829, 2.625, 0.020,1m005,lsc
MR_2251-178,B,59861.108838, 2.597, 0.020,1m005,lsc
MR_2251-178,B,59861.588798, 2.378, 0.029,1m011,coj
MR_2251-178,B,59861.589795, 2.406, 0.028,1m011,coj
MR_2251-178,B,59863.177428, 2.540, 0.015,1m005,lsc
MR_2251-178,B,59863.178436, 2.537, 0.015,1m005,lsc
MR_2251-178,g,59032.142861, 3.573, 0.003,1m010,cpt
MR_2251-178,g,59032.142861, 3.578, 0.003,1m010,cpt
MR_2251-178,g,59032.144553, 3.577, 0.003,1m010,cpt
MR_2251-178,g,59032.144553, 3.575, 0.003,1m010,cpt
MR_2251-178,g,59037.613498, 3.705, 0.013,1m011,coj
MR_2251-178,g,59037.613498, 3.714, 0.013,1m011,coj
MR_2251-178,g,59037.615205, 3.649, 0.013,1m011,coj
MR_2251-178,g,59037.615205, 3.647, 0.013,1m011,coj
MR_2251-178,g,59044.814331, 3.376, 0.003,1m003,coj
MR_2251-178,g,59044.814331, 3.378, 0.003,1m003,coj
MR_2251-178,g,59044.816035, 3.390, 0.003,1m003,coj
MR_2251-178,g,59044.816035, 3.388, 0.003,1m003,coj
MR_2251-178,g,59049.791399, 3.356, 0.015,1m003,coj
MR_2251-178,g,59049.791399, 3.354, 0.015,1m003,coj
MR_2251-178,g,59049.793111, 3.386, 0.013,1m003,coj
MR_2251-178,g,59049.793111, 3.394, 0.013,1m003,coj
MR_2251-178,g,59054.041630, 3.506, 0.006,1m010,cpt
MR_2251-178,g,59054.041630, 3.507, 0.006,1m010,cpt
MR_2251-178,g,59054.043325, 3.503, 0.006,1m010,cpt
MR_2251-178,g,59054.043325, 3.501, 0.006,1m010,cpt
MR_2251-178,g,59059.157244, 3.509, 0.006,1m010,cpt
MR_2251-178,g,59059.157244, 3.502, 0.006,1m010,cpt
MR_2251-178,g,59059.158943, 3.491, 0.006,1m010,cpt
MR_2251-178,g,59059.158943, 3.497, 0.006,1m010,cpt
MR_2251-178,g,59063.610892, 3.469, 0.011,1m003,coj
MR_2251-178,g,59063.610892, 3.465, 0.011,1m003,coj
MR_2251-178,g,59063.612596, 3.480, 0.010,1m003,coj
MR_2251-178,g,59063.612596, 3.483, 0.010,1m003,coj
MR_2251-178,g,59068.893430, 3.510, 0.011,1m010,cpt
MR_2251-178,g,59068.893430, 3.510, 0.011,1m010,cpt
MR_2251-178,g,59068.895124, 3.513, 0.011,1m010,cpt
MR_2251-178,g,59068.895124, 3.514, 0.011,1m010,cpt
MR_2251-178,g,59073.427130, 3.416, 0.008,1m008,elp
MR_2251-178,g,59073.427130, 3.413, 0.008,1m008,elp
MR_2251-178,g,59073.428826, 3.418, 0.008,1m008,elp
MR_2251-178,g,59073.428826, 3.417, 0.008,1m008,elp
MR_2251-178,g,59078.121489, 3.431, 0.011,1m013,cpt
MR_2251-178,g,59078.121489, 3.429, 0.011,1m013,cpt
MR_2251-178,g,59078.123187, 3.386, 0.018,1m013,cpt
MR_2251-178,g,59078.123187, 3.392, 0.019,1m013,cpt
MR_2251-178,g,59083.015450, 3.400, 0.006,1m013,cpt
MR_2251-178,g,59083.015450, 3.397, 0.006,1m013,cpt
MR_2251-178,g,59083.017147, 3.405, 0.006,1m013,cpt
MR_2251-178,g,59083.017147, 3.403, 0.006,1m013,cpt
MR_2251-178,g,59087.304160, 3.305, 0.006,1m008,elp
MR_2251-178,g,59087.304160, 3.311, 0.006,1m008,elp
MR_2251-178,g,59087.305863, 3.290, 0.006,1m008,elp
MR_2251-178,g,59087.305863, 3.292, 0.006,1m008,elp
MR_2251-178,g,59092.081208, 3.234, 0.013,1m012,cpt
MR_2251-178,g,59092.081208, 3.239, 0.013,1m012,cpt
MR_2251-178,g,59092.082905, 3.277, 0.013,1m012,cpt
MR_2251-178,g,59092.082905, 3.284, 0.013,1m012,cpt
MR_2251-178,g,59096.102879, 3.293, 0.021,1m013,cpt
MR_2251-178,g,59096.102879, 3.300, 0.021,1m013,cpt
MR_2251-178,g,59096.104588, 3.305, 0.021,1m013,cpt
MR_2251-178,g,59096.104588, 3.296, 0.021,1m013,cpt
MR_2251-178,g,59096.285135, 3.248, 0.012,1m006,elp
MR_2251-178,g,59096.285135, 3.248, 0.012,1m006,elp
MR_2251-178,g,59096.286832, 3.239, 0.012,1m006,elp
MR_2251-178,g,59096.286832, 3.232, 0.012,1m006,elp
MR_2251-178,g,59106.728823, 3.263, 0.005,1m003,coj
MR_2251-178,g,59106.728823, 3.259, 0.005,1m003,coj
MR_2251-178,g,59106.730524, 3.258, 0.005,1m003,coj
MR_2251-178,g,59106.730524, 3.260, 0.006,1m003,coj
MR_2251-178,g,59107.072788, 3.296, 0.007,1m013,cpt
MR_2251-178,g,59107.072788, 3.296, 0.007,1m013,cpt
MR_2251-178,g,59107.074492, 3.314, 0.007,1m013,cpt
MR_2251-178,g,59107.074492, 3.311, 0.007,1m013,cpt
MR_2251-178,g,59107.712207, 3.211, 0.005,1m003,coj
MR_2251-178,g,59107.712207, 3.203, 0.005,1m003,coj
MR_2251-178,g,59107.713912, 3.204, 0.005,1m003,coj
MR_2251-178,g,59107.713912, 3.202, 0.005,1m003,coj
MR_2251-178,g,59114.807159, 3.358, 0.007,1m013,cpt
MR_2251-178,g,59114.807159, 3.361, 0.007,1m013,cpt
MR_2251-178,g,59114.808863, 3.360, 0.007,1m013,cpt
MR_2251-178,g,59114.808863, 3.363, 0.007,1m013,cpt
MR_2251-178,g,59119.675113, 3.192, 0.013,1m011,coj
MR_2251-178,g,59119.675113, 3.199, 0.013,1m011,coj
MR_2251-178,g,59119.676812, 3.244, 0.013,1m011,coj
MR_2251-178,g,59119.676812, 3.249, 0.013,1m011,coj
MR_2251-178,g,59124.467437, 3.250, 0.012,1m003,coj
MR_2251-178,g,59124.467437, 3.264, 0.013,1m003,coj
MR_2251-178,g,59124.469140, 3.273, 0.012,1m003,coj
MR_2251-178,g,59124.469140, 3.275, 0.012,1m003,coj
MR_2251-178,g,59131.212018, 3.377, 0.006,1m006,elp
MR_2251-178,g,59131.212018, 3.376, 0.006,1m006,elp
MR_2251-178,g,59131.213714, 3.389, 0.006,1m006,elp
MR_2251-178,g,59131.213714, 3.382, 0.006,1m006,elp
MR_2251-178,g,59136.984544, 3.334, 0.006,1m012,cpt
MR_2251-178,g,59136.984544, 3.343, 0.006,1m012,cpt
MR_2251-178,g,59136.986239, 3.345, 0.006,1m012,cpt
MR_2251-178,g,59136.986239, 3.347, 0.006,1m012,cpt
MR_2251-178,g,59141.583941, 3.295, 0.007,1m003,coj
MR_2251-178,g,59141.583941, 3.296, 0.007,1m003,coj
MR_2251-178,g,59141.585646, 3.323, 0.008,1m003,coj
MR_2251-178,g,59141.585646, 3.327, 0.008,1m003,coj
MR_2251-178,g,59143.791178, 3.352, 0.007,1m013,cpt
MR_2251-178,g,59143.791178, 3.354, 0.007,1m013,cpt
MR_2251-178,g,59143.792870, 3.356, 0.007,1m013,cpt
MR_2251-178,g,59143.792870, 3.353, 0.007,1m013,cpt
MR_2251-178,g,59151.436113, 3.193, 0.009,1m003,coj
MR_2251-178,g,59151.436113, 3.188, 0.009,1m003,coj
MR_2251-178,g,59151.437807, 3.204, 0.009,1m003,coj
MR_2251-178,g,59151.437807, 3.208, 0.009,1m003,coj
MR_2251-178,g,59156.158312, 3.210, 0.007,1m005,lsc
MR_2251-178,g,59156.158312, 3.215, 0.007,1m005,lsc
MR_2251-178,g,59156.160006, 3.219, 0.007,1m005,lsc
MR_2251-178,g,59156.160006, 3.215, 0.007,1m005,lsc
MR_2251-178,g,59162.830571, 3.244, 0.006,1m010,cpt
MR_2251-178,g,59162.830571, 3.241, 0.006,1m010,cpt
MR_2251-178,g,59162.832310, 3.239, 0.006,1m010,cpt
MR_2251-178,g,59162.832310, 3.230, 0.006,1m010,cpt
MR_2251-178,g,59167.491509, 3.193, 0.005,1m011,coj
MR_2251-178,g,59167.491509, 3.195, 0.005,1m011,coj
MR_2251-178,g,59167.493220, 3.197, 0.005,1m011,coj
MR_2251-178,g,59167.493220, 3.202, 0.005,1m011,coj
MR_2251-178,g,59172.040264, 3.225, 0.006,1m004,lsc
MR_2251-178,g,59172.040264, 3.224, 0.006,1m004,lsc
MR_2251-178,g,59172.041957, 3.210, 0.006,1m004,lsc
MR_2251-178,g,59172.041957, 3.215, 0.006,1m004,lsc
MR_2251-178,g,59182.132682, 3.188, 0.010,1m006,elp
MR_2251-178,g,59182.132682, 3.190, 0.010,1m006,elp
MR_2251-178,g,59182.134380, 3.187, 0.010,1m006,elp
MR_2251-178,g,59182.134380, 3.192, 0.010,1m006,elp
MR_2251-178,g,59186.837276, 3.132, 0.006,1m010,cpt
MR_2251-178,g,59186.837276, 3.131, 0.006,1m010,cpt
MR_2251-178,g,59186.838968, 3.164, 0.006,1m010,cpt
MR_2251-178,g,59186.838968, 3.170, 0.006,1m010,cpt
MR_2251-178,g,59192.474274, 3.035, 0.006,1m003,coj
MR_2251-178,g,59192.474274, 3.032, 0.006,1m003,coj
MR_2251-178,g,59192.475992, 3.033, 0.006,1m003,coj
MR_2251-178,g,59192.475992, 3.037, 0.006,1m003,coj
MR_2251-178,g,59197.051049, 2.977, 0.006,1m004,lsc
MR_2251-178,g,59197.051049, 2.979, 0.006,1m004,lsc
MR_2251-178,g,59197.052743, 2.994, 0.006,1m004,lsc
MR_2251-178,g,59197.052743, 3.004, 0.006,1m004,lsc
MR_2251-178,g,59205.054496, 2.928, 0.009,1m004,lsc
MR_2251-178,g,59205.054496, 2.933, 0.009,1m004,lsc
MR_2251-178,g,59205.056190, 2.951, 0.009,1m004,lsc
MR_2251-178,g,59205.056190, 2.947, 0.009,1m004,lsc
MR_2251-178,g,59336.154775, 3.471, 0.010,1m010,cpt
MR_2251-178,g,59336.154775, 3.466, 0.010,1m010,cpt
MR_2251-178,g,59336.156471, 3.449, 0.010,1m010,cpt
MR_2251-178,g,59336.156471, 3.450, 0.010,1m010,cpt
MR_2251-178,g,59343.125089, 3.553, 0.007,1m012,cpt
MR_2251-178,g,59343.125089, 3.560, 0.007,1m012,cpt
MR_2251-178,g,59343.126784, 3.582, 0.007,1m012,cpt
MR_2251-178,g,59343.126784, 3.579, 0.007,1m012,cpt
MR_2251-178,g,59348.161758, 3.623, 0.007,1m012,cpt
MR_2251-178,g,59348.161758, 3.623, 0.007,1m012,cpt
MR_2251-178,g,59348.163451, 3.623, 0.007,1m012,cpt
MR_2251-178,g,59348.163451, 3.615, 0.007,1m012,cpt
MR_2251-178,g,59352.804785, 3.571, 0.005,1m011,coj
MR_2251-178,g,59352.804785, 3.571, 0.005,1m011,coj
MR_2251-178,g,59352.806489, 3.568, 0.005,1m011,coj
MR_2251-178,g,59352.806489, 3.575, 0.005,1m011,coj
MR_2251-178,g,59354.165698, 3.858, 0.323,1m012,cpt
MR_2251-178,g,59354.165698, 3.873, 0.324,1m012,cpt
MR_2251-178,g,59356.804568, 3.590, 0.008,1m011,coj
MR_2251-178,g,59356.804568, 3.590, 0.008,1m011,coj
MR_2251-178,g,59356.805576, 3.594, 0.008,1m011,coj
MR_2251-178,g,59356.805576, 3.590, 0.008,1m011,coj
MR_2251-178,g,59357.361622, 3.641, 0.008,1m009,lsc
MR_2251-178,g,59357.361622, 3.638, 0.008,1m009,lsc
MR_2251-178,g,59357.362626, 3.642, 0.008,1m009,lsc
MR_2251-178,g,59357.362626, 3.641, 0.008,1m009,lsc
MR_2251-178,g,59358.426058, 3.618, 0.009,1m004,lsc
MR_2251-178,g,59358.426058, 3.608, 0.009,1m004,lsc
MR_2251-178,g,59358.427054, 3.630, 0.009,1m004,lsc
MR_2251-178,g,59358.427054, 3.631, 0.009,1m004,lsc
MR_2251-178,g,59362.078939, 3.723, 0.019,1m013,cpt
MR_2251-178,g,59362.078939, 3.716, 0.019,1m013,cpt
MR_2251-178,g,59362.079936, 3.722, 0.018,1m013,cpt
MR_2251-178,g,59362.079936, 3.718, 0.018,1m013,cpt
MR_2251-178,g,59365.162122, 3.599, 0.089,1m012,cpt
MR_2251-178,g,59365.162122, 3.596, 0.089,1m012,cpt
MR_2251-178,g,59365.163130, 3.665, 0.092,1m012,cpt
MR_2251-178,g,59365.163130, 3.665, 0.092,1m012,cpt
MR_2251-178,g,59365.373764, 3.628, 0.011,1m005,lsc
MR_2251-178,g,59365.373764, 3.632, 0.011,1m005,lsc
MR_2251-178,g,59365.374770, 3.668, 0.011,1m005,lsc
MR_2251-178,g,59365.374770, 3.667, 0.011,1m005,lsc
MR_2251-178,g,59369.358181, 3.606, 0.008,1m005,lsc
MR_2251-178,g,59369.358181, 3.605, 0.008,1m005,lsc
MR_2251-178,g,59369.359184, 3.598, 0.008,1m005,lsc
MR_2251-178,g,59369.359184, 3.601, 0.008,1m005,lsc
MR_2251-178,g,59370.411896, 3.554, 0.008,1m009,lsc
MR_2251-178,g,59370.411896, 3.550, 0.008,1m009,lsc
MR_2251-178,g,59370.412908, 3.566, 0.008,1m009,lsc
MR_2251-178,g,59370.412908, 3.563, 0.008,1m009,lsc
MR_2251-178,g,59371.425732, 3.553, 0.009,1m004,lsc
MR_2251-178,g,59371.425732, 3.551, 0.009,1m004,lsc
MR_2251-178,g,59371.426740, 3.548, 0.009,1m004,lsc
MR_2251-178,g,59371.426740, 3.548, 0.009,1m004,lsc
MR_2251-178,g,59372.304554, 3.578, 0.008,1m009,lsc
MR_2251-178,g,59372.304554, 3.571, 0.008,1m009,lsc
MR_2251-178,g,59372.305562, 3.575, 0.008,1m009,lsc
MR_2251-178,g,59372.305562, 3.584, 0.008,1m009,lsc
MR_2251-178,g,59373.440011, 3.501, 0.020,1m008,elp
MR_2251-178,g,59373.440011, 3.506, 0.020,1m008,elp
MR_2251-178,g,59373.441020, 3.449, 0.037,1m008,elp
MR_2251-178,g,59373.441020, 3.443, 0.037,1m008,elp
MR_2251-178,g,59374.301056, 3.541, 0.008,1m005,lsc
MR_2251-178,g,59374.301056, 3.541, 0.008,1m005,lsc
MR_2251-178,g,59374.302064, 3.526, 0.010,1m005,lsc
MR_2251-178,g,59374.302064, 3.517, 0.010,1m005,lsc
MR_2251-178,g,59375.432918, 3.555, 0.008,1m009,lsc
MR_2251-178,g,59375.432918, 3.557, 0.008,1m009,lsc
MR_2251-178,g,59375.433927, 3.555, 0.008,1m009,lsc
MR_2251-178,g,59375.433927, 3.558, 0.008,1m009,lsc
MR_2251-178,g,59379.095267, 3.593, 0.012,1m010,cpt
MR_2251-178,g,59379.095267, 3.592, 0.012,1m010,cpt
MR_2251-178,g,59379.096281, 3.602, 0.012,1m010,cpt
MR_2251-178,g,59379.096281, 3.596, 0.012,1m010,cpt
MR_2251-178,g,59380.307883, 3.571, 0.012,1m009,lsc
MR_2251-178,g,59380.307883, 3.569, 0.012,1m009,lsc
MR_2251-178,g,59380.308879, 3.621, 0.009,1m009,lsc
MR_2251-178,g,59380.308879, 3.622, 0.009,1m009,lsc
MR_2251-178,g,59384.269607, 3.617, 0.008,1m005,lsc
MR_2251-178,g,59384.269607, 3.614, 0.008,1m005,lsc
MR_2251-178,g,59384.270623, 3.603, 0.008,1m005,lsc
MR_2251-178,g,59384.270623, 3.600, 0.008,1m005,lsc
MR_2251-178,g,59404.447002, 3.524, 0.010,1m008,elp
MR_2251-178,g,59404.447002, 3.524, 0.010,1m008,elp
MR_2251-178,g,59404.448008, 3.529, 0.011,1m008,elp
MR_2251-178,g,59404.448008, 3.538, 0.011,1m008,elp
MR_2251-178,g,59405.363433, 3.518, 0.009,1m004,lsc
MR_2251-178,g,59405.363433, 3.516, 0.009,1m004,lsc
MR_2251-178,g,59405.364430, 3.523, 0.009,1m004,lsc
MR_2251-178,g,59405.364430, 3.529, 0.009,1m004,lsc
MR_2251-178,g,59406.405085, 3.593, 0.008,1m009,lsc
MR_2251-178,g,59406.405085, 3.591, 0.008,1m009,lsc
MR_2251-178,g,59406.406083, 3.584, 0.009,1m009,lsc
MR_2251-178,g,59406.406083, 3.585, 0.009,1m009,lsc
MR_2251-178,g,59408.432922, 3.555, 0.008,1m009,lsc
MR_2251-178,g,59408.432922, 3.561, 0.008,1m009,lsc
MR_2251-178,g,59408.433919, 3.537, 0.008,1m009,lsc
MR_2251-178,g,59408.433919, 3.533, 0.008,1m009,lsc
MR_2251-178,g,59409.415951, 3.602, 0.008,1m009,lsc
